benchmark,suite,compiler,iteration,wall_s,time_wall_s,user_s,sys_s,rss_kb,object_bytes
seidel_2d_i32,polybench_style,RISCV,19,0.018457286,0.010000,0.010000,0.000000,60748,1792
seidel_2d_i32,polybench_style,RISCV,20,0.017714568,0.010000,0.010000,0.000000,61252,1792
seidel_2d_i32,polybench_style,RISCV,21,0.016770303,0.010000,0.010000,0.000000,60868,1792
seidel_2d_i32,polybench_style,RISCV,22,0.017580666,0.010000,0.010000,0.000000,61120,1792
seidel_2d_i32,polybench_style,RISCV,23,0.017618358,0.010000,0.000000,0.010000,60744,1792
seidel_2d_i32,polybench_style,RISCV,24,0.017740907,0.010000,0.010000,0.000000,61128,1792
seidel_2d_i32,polybench_style,RISCV,25,0.017605126,0.010000,0.010000,0.000000,60612,1792
seidel_2d_i32,polybench_style,RISCV,26,0.017899620,0.010000,0.000000,0.000000,61000,1792
seidel_2d_i32,polybench_style,RISCV,27,0.018016366,0.010000,0.010000,0.000000,60868,1792
seidel_2d_i32,polybench_style,RISCV,28,0.017719438,0.010000,0.000000,0.000000,60740,1792
seidel_2d_i32,polybench_style,RISCV,29,0.019361502,0.010000,0.000000,0.000000,61256,1792
floyd_warshall_i32,polybench_style,YSX,0,0.015521640,0.010000,0.000000,0.000000,57076,1784
floyd_warshall_i32,polybench_style,YSX,1,0.013318780,0.010000,0.000000,0.000000,57076,1784
floyd_warshall_i32,polybench_style,YSX,2,0.013339582,0.010000,0.000000,0.000000,57016,1784
floyd_warshall_i32,polybench_style,YSX,3,0.012961735,0.010000,0.010000,0.000000,57720,1784
floyd_warshall_i32,polybench_style,YSX,4,0.013338429,0.010000,0.000000,0.000000,57588,1784
floyd_warshall_i32,polybench_style,YSX,5,0.013361900,0.010000,0.000000,0.000000,57076,1784
floyd_warshall_i32,polybench_style,YSX,6,0.013046894,0.010000,0.000000,0.000000,57084,1784
floyd_warshall_i32,polybench_style,YSX,7,0.013183567,0.010000,0.010000,0.000000,57588,1784
floyd_warshall_i32,polybench_style,YSX,8,0.013411400,0.010000,0.000000,0.010000,57072,1784
floyd_warshall_i32,polybench_style,YSX,9,0.012462247,0.010000,0.010000,0.000000,57596,1784
floyd_warshall_i32,polybench_style,YSX,10,0.013752861,0.010000,0.000000,0.000000,57964,1784
floyd_warshall_i32,polybench_style,YSX,11,0.014294228,0.010000,0.010000,0.000000,57720,1784
floyd_warshall_i32,polybench_style,YSX,12,0.016135260,0.010000,0.010000,0.000000,57980,1784
floyd_warshall_i32,polybench_style,YSX,13,0.015107739,0.010000,0.000000,0.000000,57072,1784
floyd_warshall_i32,polybench_style,YSX,14,0.015503763,0.010000,0.010000,0.000000,57716,1784
floyd_warshall_i32,polybench_style,YSX,15,0.014534692,0.010000,0.010000,0.000000,57712,1784
floyd_warshall_i32,polybench_style,YSX,16,0.015302247,0.010000,0.000000,0.000000,57720,1784
floyd_warshall_i32,polybench_style,YSX,17,0.015044854,0.010000,0.010000,0.000000,57084,1784
floyd_warshall_i32,polybench_style,YSX,18,0.015735844,0.010000,0.000000,0.000000,57584,1784
floyd_warshall_i32,polybench_style,YSX,19,0.015279413,0.010000,0.010000,0.000000,56952,1784
floyd_warshall_i32,polybench_style,YSX,20,0.014364429,0.010000,0.000000,0.010000,57080,1784
floyd_warshall_i32,polybench_style,YSX,21,0.014360321,0.010000,0.010000,0.000000,57596,1784
floyd_warshall_i32,polybench_style,YSX,22,0.013463982,0.010000,0.000000,0.000000,57076,1784
floyd_warshall_i32,polybench_style,YSX,23,0.015395494,0.010000,0.000000,0.000000,57072,1784
floyd_warshall_i32,polybench_style,YSX,24,0.013949884,0.010000,0.010000,0.000000,57724,1784
floyd_warshall_i32,polybench_style,YSX,25,0.013671352,0.010000,0.000000,0.000000,57592,1784
floyd_warshall_i32,polybench_style,YSX,26,0.013571574,0.010000,0.010000,0.000000,56956,1784
floyd_warshall_i32,polybench_style,YSX,27,0.013192067,0.010000,0.000000,0.000000,57208,1784
floyd_warshall_i32,polybench_style,YSX,28,0.013655594,0.010000,0.000000,0.000000,56828,1784
floyd_warshall_i32,polybench_style,YSX,29,0.012715459,0.010000,0.010000,0.000000,57588,1784
floyd_warshall_i32,polybench_style,RISCV,0,0.014667395,0.010000,0.010000,0.000000,60156,1784
floyd_warshall_i32,polybench_style,RISCV,1,0.015334473,0.010000,0.010000,0.000000,60540,1784
floyd_warshall_i32,polybench_style,RISCV,2,0.015918787,0.010000,0.000000,0.000000,60528,1784
floyd_warshall_i32,polybench_style,RISCV,3,0.014898500,0.010000,0.000000,0.000000,60532,1784
floyd_warshall_i32,polybench_style,RISCV,4,0.014595936,0.010000,0.010000,0.000000,60404,1784
floyd_warshall_i32,polybench_style,RISCV,5,0.014722094,0.010000,0.000000,0.010000,60536,1784
floyd_warshall_i32,polybench_style,RISCV,6,0.015151837,0.010000,0.000000,0.000000,60656,1784
floyd_warshall_i32,polybench_style,RISCV,7,0.014888428,0.010000,0.010000,0.000000,60784,1784
floyd_warshall_i32,polybench_style,RISCV,8,0.015559280,0.010000,0.010000,0.000000,60664,1784
floyd_warshall_i32,polybench_style,RISCV,9,0.015280563,0.010000,0.010000,0.000000,60660,1784
floyd_warshall_i32,polybench_style,RISCV,10,0.015064547,0.010000,0.010000,0.000000,60788,1784
floyd_warshall_i32,polybench_style,RISCV,11,0.014922039,0.010000,0.000000,0.000000,60532,1784
floyd_warshall_i32,polybench_style,RISCV,12,0.015163363,0.010000,0.010000,0.000000,60532,1784
floyd_warshall_i32,polybench_style,RISCV,13,0.015783682,0.010000,0.000000,0.000000,60532,1784
floyd_warshall_i32,polybench_style,RISCV,14,0.015806584,0.010000,0.010000,0.000000,60784,1784
floyd_warshall_i32,polybench_style,RISCV,15,0.017013974,0.010000,0.010000,0.000000,60668,1784
floyd_warshall_i32,polybench_style,RISCV,16,0.015721376,0.010000,0.000000,0.000000,61044,1784
floyd_warshall_i32,polybench_style,RISCV,17,0.016427295,0.010000,0.010000,0.000000,60144,1784
floyd_warshall_i32,polybench_style,RISCV,18,0.016828033,0.010000,0.000000,0.000000,60536,1784
floyd_warshall_i32,polybench_style,RISCV,19,0.014935537,0.010000,0.000000,0.000000,60920,1784
floyd_warshall_i32,polybench_style,RISCV,20,0.014404617,0.010000,0.010000,0.000000,60528,1784
floyd_warshall_i32,polybench_style,RISCV,21,0.016190483,0.010000,0.000000,0.010000,60796,1784
floyd_warshall_i32,polybench_style,RISCV,22,0.015419958,0.010000,0.010000,0.000000,60660,1784
floyd_warshall_i32,polybench_style,RISCV,23,0.016473537,0.010000,0.000000,0.010000,60152,1784
floyd_warshall_i32,polybench_style,RISCV,24,0.016045429,0.010000,0.010000,0.000000,61176,1784
floyd_warshall_i32,polybench_style,RISCV,25,0.015311720,0.010000,0.010000,0.000000,60920,1784
floyd_warshall_i32,polybench_style,RISCV,26,0.013740859,0.010000,0.010000,0.000000,60280,1784
floyd_warshall_i32,polybench_style,RISCV,27,0.014188890,0.010000,0.000000,0.000000,60528,1784
floyd_warshall_i32,polybench_style,RISCV,28,0.013907833,0.010000,0.000000,0.010000,61168,1784
floyd_warshall_i32,polybench_style,RISCV,29,0.014253088,0.010000,0.000000,0.010000,60404,1784
convolution2d_i32,polybench_style,YSX,0,0.020253372,0.010000,0.010000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,1,0.019739051,0.010000,0.010000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,2,0.020216214,0.010000,0.010000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,3,0.020967781,0.020000,0.010000,0.000000,57620,1856
convolution2d_i32,polybench_style,YSX,4,0.019959252,0.010000,0.010000,0.000000,57944,1856
convolution2d_i32,polybench_style,YSX,5,0.019187151,0.010000,0.010000,0.000000,57760,1856
convolution2d_i32,polybench_style,YSX,6,0.020336987,0.010000,0.010000,0.000000,58016,1856
convolution2d_i32,polybench_style,YSX,7,0.021919102,0.020000,0.020000,0.000000,57628,1856
convolution2d_i32,polybench_style,YSX,8,0.020619591,0.010000,0.000000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,9,0.019486161,0.010000,0.010000,0.000000,58260,1856
convolution2d_i32,polybench_style,YSX,10,0.018870742,0.010000,0.010000,0.000000,57496,1856
convolution2d_i32,polybench_style,YSX,11,0.019471225,0.010000,0.000000,0.000000,58644,1856
convolution2d_i32,polybench_style,YSX,12,0.019676372,0.010000,0.000000,0.000000,58128,1856
convolution2d_i32,polybench_style,YSX,13,0.020493087,0.010000,0.000000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,14,0.022207128,0.020000,0.010000,0.000000,57752,1856
convolution2d_i32,polybench_style,YSX,15,0.020045924,0.010000,0.000000,0.000000,57624,1856
convolution2d_i32,polybench_style,YSX,16,0.022581931,0.020000,0.020000,0.000000,57756,1856
convolution2d_i32,polybench_style,YSX,17,0.021609773,0.020000,0.020000,0.000000,58644,1856
convolution2d_i32,polybench_style,YSX,18,0.019352722,0.010000,0.000000,0.000000,58132,1856
convolution2d_i32,polybench_style,YSX,19,0.019774815,0.010000,0.000000,0.000000,57752,1856
convolution2d_i32,polybench_style,YSX,20,0.019110744,0.010000,0.000000,0.000000,57752,1856
convolution2d_i32,polybench_style,YSX,21,0.019564328,0.010000,0.010000,0.000000,57368,1856
convolution2d_i32,polybench_style,YSX,22,0.020012265,0.010000,0.000000,0.000000,57620,1856
convolution2d_i32,polybench_style,YSX,23,0.019865037,0.010000,0.010000,0.000000,57628,1856
convolution2d_i32,polybench_style,YSX,24,0.019468069,0.010000,0.000000,0.000000,57360,1856
convolution2d_i32,polybench_style,YSX,25,0.020067243,0.010000,0.010000,0.000000,57620,1856
convolution2d_i32,polybench_style,YSX,26,0.021683667,0.020000,0.010000,0.010000,58264,1856
convolution2d_i32,polybench_style,YSX,27,0.019824426,0.010000,0.000000,0.000000,57760,1856
convolution2d_i32,polybench_style,YSX,28,0.019744482,0.010000,0.010000,0.000000,57756,1856
convolution2d_i32,polybench_style,YSX,29,0.021605364,0.020000,0.020000,0.000000,57620,1856
convolution2d_i32,polybench_style,RISCV,0,0.019468489,0.010000,0.000000,0.000000,60528,1856
convolution2d_i32,polybench_style,RISCV,1,0.020760122,0.010000,0.000000,0.000000,60904,1856
convolution2d_i32,polybench_style,RISCV,2,0.020003739,0.010000,0.000000,0.000000,60904,1856
convolution2d_i32,polybench_style,RISCV,3,0.020055346,0.010000,0.010000,0.000000,60528,1856
convolution2d_i32,polybench_style,RISCV,4,0.019981339,0.010000,0.010000,0.000000,60396,1856
convolution2d_i32,polybench_style,RISCV,5,0.020988665,0.020000,0.020000,0.000000,60784,1856
convolution2d_i32,polybench_style,RISCV,6,0.019795516,0.010000,0.000000,0.000000,60908,1856
convolution2d_i32,polybench_style,RISCV,7,0.020445809,0.010000,0.000000,0.000000,60776,1856
convolution2d_i32,polybench_style,RISCV,8,0.022237814,0.020000,0.020000,0.000000,60784,1856
convolution2d_i32,polybench_style,RISCV,9,0.019997180,0.010000,0.010000,0.000000,61172,1856
convolution2d_i32,polybench_style,RISCV,10,0.020065044,0.010000,0.010000,0.000000,60648,1856
convolution2d_i32,polybench_style,RISCV,11,0.021042924,0.020000,0.020000,0.000000,60520,1856
convolution2d_i32,polybench_style,RISCV,12,0.020103324,0.010000,0.010000,0.000000,61288,1856
convolution2d_i32,polybench_style,RISCV,13,0.022397081,0.020000,0.010000,0.010000,60524,1856
convolution2d_i32,polybench_style,RISCV,14,0.020439678,0.010000,0.010000,0.000000,60776,1856
convolution2d_i32,polybench_style,RISCV,15,0.020387187,0.010000,0.000000,0.000000,60524,1856
convolution2d_i32,polybench_style,RISCV,16,0.019143829,0.010000,0.010000,0.000000,60908,1856
convolution2d_i32,polybench_style,RISCV,17,0.020479016,0.010000,0.010000,0.000000,61292,1856
convolution2d_i32,polybench_style,RISCV,18,0.020499442,0.010000,0.010000,0.000000,60916,1856
convolution2d_i32,polybench_style,RISCV,19,0.020019793,0.010000,0.000000,0.000000,61172,1856
convolution2d_i32,polybench_style,RISCV,20,0.020703277,0.010000,0.010000,0.000000,60644,1856
convolution2d_i32,polybench_style,RISCV,21,0.021379615,0.020000,0.010000,0.010000,61152,1856
convolution2d_i32,polybench_style,RISCV,22,0.021080806,0.020000,0.020000,0.000000,60776,1856
convolution2d_i32,polybench_style,RISCV,23,0.023168431,0.020000,0.020000,0.000000,60652,1856
convolution2d_i32,polybench_style,RISCV,24,0.020906388,0.020000,0.000000,0.000000,60268,1856
convolution2d_i32,polybench_style,RISCV,25,0.020286456,0.010000,0.000000,0.000000,60460,1856
convolution2d_i32,polybench_style,RISCV,26,0.020331628,0.010000,0.000000,0.000000,60780,1856
convolution2d_i32,polybench_style,RISCV,27,0.022937980,0.020000,0.010000,0.000000,61160,1856
convolution2d_i32,polybench_style,RISCV,28,0.020431289,0.010000,0.010000,0.000000,60396,1856
convolution2d_i32,polybench_style,RISCV,29,0.020512196,0.010000,0.010000,0.000000,61032,1856
doitgen_i32,polybench_style,YSX,0,0.017639349,0.010000,0.000000,0.010000,57012,1848
doitgen_i32,polybench_style,YSX,1,0.018824279,0.010000,0.010000,0.000000,57772,1848
doitgen_i32,polybench_style,YSX,2,0.019823025,0.010000,0.000000,0.000000,57204,1848
doitgen_i32,polybench_style,YSX,3,0.020204059,0.010000,0.000000,0.000000,57268,1848
doitgen_i32,polybench_style,YSX,4,0.019612718,0.010000,0.000000,0.000000,57268,1848
doitgen_i32,polybench_style,YSX,5,0.018258238,0.010000,0.000000,0.000000,57392,1848
doitgen_i32,polybench_style,YSX,6,0.018216820,0.010000,0.010000,0.000000,57648,1848
doitgen_i32,polybench_style,YSX,7,0.017636233,0.010000,0.010000,0.000000,57136,1848
doitgen_i32,polybench_style,YSX,8,0.014884533,0.010000,0.010000,0.000000,57560,1848
doitgen_i32,polybench_style,YSX,9,0.015325659,0.010000,0.010000,0.000000,57648,1848
doitgen_i32,polybench_style,YSX,10,0.016503188,0.010000,0.010000,0.000000,57140,1848
doitgen_i32,polybench_style,YSX,11,0.015634806,0.010000,0.010000,0.000000,57260,1848
doitgen_i32,polybench_style,YSX,12,0.015911739,0.010000,0.000000,0.010000,57268,1848
doitgen_i32,polybench_style,YSX,13,0.014699239,0.010000,0.010000,0.000000,57272,1848
doitgen_i32,polybench_style,YSX,14,0.015325224,0.010000,0.000000,0.000000,57016,1848
doitgen_i32,polybench_style,YSX,15,0.015641639,0.010000,0.010000,0.000000,57268,1848
doitgen_i32,polybench_style,YSX,16,0.016807148,0.010000,0.010000,0.000000,57264,1848
doitgen_i32,polybench_style,YSX,17,0.017655251,0.010000,0.000000,0.000000,57012,1848
doitgen_i32,polybench_style,YSX,18,0.016377810,0.010000,0.010000,0.000000,57272,1848
doitgen_i32,polybench_style,YSX,19,0.014537692,0.010000,0.010000,0.000000,57012,1848
doitgen_i32,polybench_style,YSX,20,0.014756030,0.010000,0.010000,0.000000,57908,1848
doitgen_i32,polybench_style,YSX,21,0.015006428,0.010000,0.010000,0.000000,57652,1848
doitgen_i32,polybench_style,YSX,22,0.015237035,0.010000,0.010000,0.000000,57008,1848
doitgen_i32,polybench_style,YSX,23,0.014724976,0.010000,0.000000,0.010000,57912,1848
doitgen_i32,polybench_style,YSX,24,0.014707619,0.010000,0.010000,0.000000,56884,1848
doitgen_i32,polybench_style,YSX,25,0.015085725,0.010000,0.010000,0.000000,57264,1848
doitgen_i32,polybench_style,YSX,26,0.015965682,0.010000,0.000000,0.010000,57648,1848
doitgen_i32,polybench_style,YSX,27,0.015016362,0.010000,0.010000,0.000000,57272,1848
doitgen_i32,polybench_style,YSX,28,0.016511473,0.010000,0.010000,0.000000,57648,1848
doitgen_i32,polybench_style,YSX,29,0.016344983,0.010000,0.010000,0.000000,57648,1848
doitgen_i32,polybench_style,RISCV,0,0.017062266,0.010000,0.010000,0.000000,61108,1848
doitgen_i32,polybench_style,RISCV,1,0.018861220,0.010000,0.000000,0.000000,60852,1848
doitgen_i32,polybench_style,RISCV,2,0.016406483,0.010000,0.010000,0.000000,61112,1848
doitgen_i32,polybench_style,RISCV,3,0.019404090,0.010000,0.000000,0.000000,60848,1848
doitgen_i32,polybench_style,RISCV,4,0.017201044,0.010000,0.000000,0.000000,60216,1848
doitgen_i32,polybench_style,RISCV,5,0.018822652,0.010000,0.010000,0.000000,60596,1848
doitgen_i32,polybench_style,RISCV,6,0.019728999,0.010000,0.000000,0.000000,60792,1848
doitgen_i32,polybench_style,RISCV,7,0.021561899,0.020000,0.020000,0.000000,60728,1848
doitgen_i32,polybench_style,RISCV,8,0.023208023,0.020000,0.020000,0.000000,60724,1848
doitgen_i32,polybench_style,RISCV,9,0.020491139,0.010000,0.000000,0.000000,61184,1848
doitgen_i32,polybench_style,RISCV,10,0.016947887,0.010000,0.000000,0.000000,60348,1848
doitgen_i32,polybench_style,RISCV,11,0.016584523,0.010000,0.010000,0.000000,60664,1848
doitgen_i32,polybench_style,RISCV,12,0.017813778,0.010000,0.000000,0.000000,60988,1848
doitgen_i32,polybench_style,RISCV,13,0.017924995,0.010000,0.010000,0.000000,61108,1848
doitgen_i32,polybench_style,RISCV,14,0.017062888,0.010000,0.010000,0.000000,60864,1848
doitgen_i32,polybench_style,RISCV,15,0.016162752,0.010000,0.000000,0.000000,60988,1848
doitgen_i32,polybench_style,RISCV,16,0.015868952,0.010000,0.010000,0.000000,60600,1848
doitgen_i32,polybench_style,RISCV,17,0.016479570,0.010000,0.010000,0.000000,60668,1848
doitgen_i32,polybench_style,RISCV,18,0.016703657,0.010000,0.000000,0.010000,61240,1848
doitgen_i32,polybench_style,RISCV,19,0.019618641,0.010000,0.010000,0.000000,60864,1848
doitgen_i32,polybench_style,RISCV,20,0.016706943,0.010000,0.010000,0.000000,60600,1848
doitgen_i32,polybench_style,RISCV,21,0.016658195,0.010000,0.010000,0.000000,60724,1848
doitgen_i32,polybench_style,RISCV,22,0.017031936,0.010000,0.000000,0.000000,60796,1848
doitgen_i32,polybench_style,RISCV,23,0.018710435,0.010000,0.000000,0.000000,60216,1848
doitgen_i32,polybench_style,RISCV,24,0.020445942,0.010000,0.010000,0.000000,60664,1848
doitgen_i32,polybench_style,RISCV,25,0.018828157,0.010000,0.000000,0.000000,60472,1848
doitgen_i32,polybench_style,RISCV,26,0.016821743,0.010000,0.010000,0.000000,60924,1848
doitgen_i32,polybench_style,RISCV,27,0.016867922,0.010000,0.000000,0.000000,60288,1848
doitgen_i32,polybench_style,RISCV,28,0.017093622,0.010000,0.010000,0.000000,60604,1848
doitgen_i32,polybench_style,RISCV,29,0.016880672,0.010000,0.010000,0.000000,60472,1848
mvt_i32,polybench_style,YSX,0,0.015594755,0.010000,0.010000,0.000000,57344,1448
mvt_i32,polybench_style,YSX,1,0.014475419,0.010000,0.000000,0.000000,57472,1448
mvt_i32,polybench_style,YSX,2,0.014195810,0.010000,0.010000,0.000000,57856,1448
mvt_i32,polybench_style,YSX,3,0.013509150,0.010000,0.010000,0.000000,57088,1448
mvt_i32,polybench_style,YSX,4,0.013844310,0.010000,0.000000,0.000000,57344,1448
mvt_i32,polybench_style,YSX,5,0.013310357,0.010000,0.010000,0.000000,57216,1448
mvt_i32,polybench_style,YSX,6,0.014006998,0.010000,0.000000,0.000000,56952,1448
mvt_i32,polybench_style,YSX,7,0.013771254,0.010000,0.010000,0.000000,57472,1448
mvt_i32,polybench_style,YSX,8,0.013401055,0.010000,0.010000,0.000000,57856,1448
mvt_i32,polybench_style,YSX,9,0.014612380,0.010000,0.000000,0.000000,57472,1448
mvt_i32,polybench_style,YSX,10,0.015976219,0.010000,0.000000,0.010000,57344,1448
mvt_i32,polybench_style,YSX,11,0.015033167,0.010000,0.000000,0.010000,57344,1448
mvt_i32,polybench_style,YSX,12,0.013472746,0.010000,0.010000,0.000000,58240,1448
mvt_i32,polybench_style,YSX,13,0.013860219,0.010000,0.010000,0.000000,57472,1448
mvt_i32,polybench_style,YSX,14,0.016244010,0.010000,0.010000,0.000000,57600,1448
mvt_i32,polybench_style,YSX,15,0.014692384,0.010000,0.010000,0.000000,57856,1448
mvt_i32,polybench_style,YSX,16,0.014853841,0.010000,0.010000,0.000000,58112,1448
mvt_i32,polybench_style,YSX,17,0.015701928,0.010000,0.000000,0.000000,57216,1448
mvt_i32,polybench_style,YSX,18,0.014216855,0.010000,0.010000,0.000000,57344,1448
mvt_i32,polybench_style,YSX,19,0.013875144,0.010000,0.000000,0.000000,58240,1448
mvt_i32,polybench_style,YSX,20,0.013621804,0.010000,0.010000,0.000000,57984,1448
mvt_i32,polybench_style,YSX,21,0.013268799,0.010000,0.010000,0.000000,57856,1448
mvt_i32,polybench_style,YSX,22,0.014724414,0.010000,0.000000,0.010000,57600,1448
mvt_i32,polybench_style,YSX,23,0.015159200,0.010000,0.000000,0.010000,57472,1448
mvt_i32,polybench_style,YSX,24,0.014912246,0.010000,0.010000,0.000000,57600,1448
mvt_i32,polybench_style,YSX,25,0.014230984,0.010000,0.010000,0.000000,57088,1448
mvt_i32,polybench_style,YSX,26,0.015821004,0.010000,0.000000,0.000000,57856,1448
mvt_i32,polybench_style,YSX,27,0.014134427,0.010000,0.000000,0.010000,57600,1448
mvt_i32,polybench_style,YSX,28,0.013659138,0.010000,0.000000,0.000000,58240,1448
mvt_i32,polybench_style,YSX,29,0.013639523,0.010000,0.010000,0.000000,58240,1448
mvt_i32,polybench_style,RISCV,0,0.015501311,0.010000,0.000000,0.000000,61056,1448
mvt_i32,polybench_style,RISCV,1,0.016172319,0.010000,0.010000,0.000000,61056,1448
mvt_i32,polybench_style,RISCV,2,0.016171595,0.010000,0.010000,0.000000,60928,1448
mvt_i32,polybench_style,RISCV,3,0.015656083,0.010000,0.000000,0.000000,60800,1448
mvt_i32,polybench_style,RISCV,4,0.016416098,0.010000,0.010000,0.000000,60288,1448
mvt_i32,polybench_style,RISCV,5,0.018690801,0.010000,0.000000,0.000000,60544,1448
mvt_i32,polybench_style,RISCV,6,0.016223454,0.010000,0.010000,0.000000,60928,1448
mvt_i32,polybench_style,RISCV,7,0.015372445,0.010000,0.010000,0.000000,60928,1448
mvt_i32,polybench_style,RISCV,8,0.015784589,0.010000,0.010000,0.000000,61312,1448
mvt_i32,polybench_style,RISCV,9,0.016885241,0.010000,0.010000,0.000000,60800,1448
mvt_i32,polybench_style,RISCV,10,0.018537962,0.010000,0.000000,0.010000,60544,1448
mvt_i32,polybench_style,RISCV,11,0.017587037,0.010000,0.010000,0.000000,61312,1448
mvt_i32,polybench_style,RISCV,12,0.015702045,0.010000,0.000000,0.000000,60544,1448
mvt_i32,polybench_style,RISCV,13,0.014994605,0.010000,0.010000,0.000000,60544,1448
mvt_i32,polybench_style,RISCV,14,0.015614400,0.010000,0.000000,0.010000,61056,1448
mvt_i32,polybench_style,RISCV,15,0.016112157,0.010000,0.010000,0.000000,60928,1448
mvt_i32,polybench_style,RISCV,16,0.017219929,0.010000,0.010000,0.000000,60416,1448
mvt_i32,polybench_style,RISCV,17,0.017019763,0.010000,0.010000,0.000000,60672,1448
mvt_i32,polybench_style,RISCV,18,0.015909989,0.010000,0.000000,0.000000,60416,1448
mvt_i32,polybench_style,RISCV,19,0.015690351,0.010000,0.010000,0.000000,60800,1448
mvt_i32,polybench_style,RISCV,20,0.015786196,0.010000,0.010000,0.000000,60672,1448
mvt_i32,polybench_style,RISCV,21,0.015970250,0.010000,0.010000,0.000000,60288,1448
mvt_i32,polybench_style,RISCV,22,0.017993278,0.010000,0.000000,0.000000,60800,1448
mvt_i32,polybench_style,RISCV,23,0.016662507,0.010000,0.010000,0.000000,61312,1448
mvt_i32,polybench_style,RISCV,24,0.015091918,0.010000,0.000000,0.000000,60928,1448
mvt_i32,polybench_style,RISCV,25,0.015360735,0.010000,0.010000,0.000000,60544,1448
mvt_i32,polybench_style,RISCV,26,0.016558372,0.010000,0.000000,0.000000,61056,1448
mvt_i32,polybench_style,RISCV,27,0.017788929,0.010000,0.000000,0.010000,60928,1448
mvt_i32,polybench_style,RISCV,28,0.016520204,0.010000,0.010000,0.000000,61184,1448
mvt_i32,polybench_style,RISCV,29,0.015678617,0.010000,0.010000,0.000000,60800,1448
trisolv_i32,polybench_style,YSX,0,0.013357331,0.010000,0.010000,0.000000,57204,1536
trisolv_i32,polybench_style,YSX,1,0.014289440,0.010000,0.000000,0.000000,57844,1536
trisolv_i32,polybench_style,YSX,2,0.014480118,0.010000,0.000000,0.000000,57204,1536
trisolv_i32,polybench_style,YSX,3,0.020796002,0.010000,0.010000,0.000000,57068,1536
trisolv_i32,polybench_style,YSX,4,0.018745850,0.010000,0.010000,0.000000,57076,1536
trisolv_i32,polybench_style,YSX,5,0.017435002,0.010000,0.000000,0.000000,56940,1536
trisolv_i32,polybench_style,YSX,6,0.015729203,0.010000,0.010000,0.000000,57068,1536
trisolv_i32,polybench_style,YSX,7,0.015281761,0.010000,0.010000,0.000000,57852,1536
trisolv_i32,polybench_style,YSX,8,0.014367391,0.010000,0.010000,0.000000,57972,1536
trisolv_i32,polybench_style,YSX,9,0.013390008,0.010000,0.000000,0.000000,57704,1536
trisolv_i32,polybench_style,YSX,10,0.013006488,0.010000,0.010000,0.000000,57200,1536
trisolv_i32,polybench_style,YSX,11,0.012838901,0.010000,0.010000,0.000000,57072,1536
trisolv_i32,polybench_style,YSX,12,0.014511090,0.010000,0.000000,0.000000,57204,1536
trisolv_i32,polybench_style,YSX,13,0.014902624,0.010000,0.000000,0.010000,57844,1536
trisolv_i32,polybench_style,YSX,14,0.014931836,0.010000,0.000000,0.000000,57332,1536
trisolv_i32,polybench_style,YSX,15,0.015289075,0.010000,0.000000,0.010000,57716,1536
trisolv_i32,polybench_style,YSX,16,0.016175135,0.010000,0.010000,0.000000,57840,1536
trisolv_i32,polybench_style,YSX,17,0.013989860,0.010000,0.000000,0.010000,57460,1536
trisolv_i32,polybench_style,YSX,18,0.013197846,0.010000,0.000000,0.000000,57328,1536
trisolv_i32,polybench_style,YSX,19,0.014312369,0.010000,0.010000,0.000000,57328,1536
trisolv_i32,polybench_style,YSX,20,0.013695987,0.010000,0.000000,0.010000,57012,1536
trisolv_i32,polybench_style,YSX,21,0.013318080,0.010000,0.000000,0.010000,57716,1536
trisolv_i32,polybench_style,YSX,22,0.012725110,0.010000,0.000000,0.000000,57072,1536
trisolv_i32,polybench_style,YSX,23,0.012624937,0.010000,0.010000,0.000000,57200,1536
trisolv_i32,polybench_style,YSX,24,0.013932788,0.010000,0.010000,0.000000,57456,1536
trisolv_i32,polybench_style,YSX,25,0.013751143,0.010000,0.010000,0.000000,57200,1536
trisolv_i32,polybench_style,YSX,26,0.015939504,0.010000,0.000000,0.000000,56944,1536
trisolv_i32,polybench_style,YSX,27,0.015798434,0.010000,0.000000,0.010000,57784,1536
trisolv_i32,polybench_style,YSX,28,0.014282948,0.010000,0.000000,0.000000,57836,1536
trisolv_i32,polybench_style,YSX,29,0.014186888,0.010000,0.000000,0.010000,57968,1536
trisolv_i32,polybench_style,RISCV,0,0.015570594,0.010000,0.000000,0.000000,61040,1488
trisolv_i32,polybench_style,RISCV,1,0.015718596,0.010000,0.010000,0.000000,61168,1488
trisolv_i32,polybench_style,RISCV,2,0.015241280,0.010000,0.010000,0.000000,61172,1488
trisolv_i32,polybench_style,RISCV,3,0.014940358,0.010000,0.010000,0.000000,60744,1488
trisolv_i32,polybench_style,RISCV,4,0.015307816,0.010000,0.010000,0.000000,61024,1488
trisolv_i32,polybench_style,RISCV,5,0.014351740,0.010000,0.010000,0.000000,60780,1488
trisolv_i32,polybench_style,RISCV,6,0.015206976,0.010000,0.000000,0.000000,60904,1488
trisolv_i32,polybench_style,RISCV,7,0.015344682,0.010000,0.010000,0.000000,60660,1488
